============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  145  8 .6162985E+08   1506000E+03 -.6240E+06 -.1133E+07   .9999960 -.0022324 -.0017116
T  146  8 .6167946E+08   1506000E+03  .3111E+07  .3769E+06   .9999961  .0027143 -.0006356
T  147  8 .6166554E+08   1506000E+03 -.8178E+06  .1731E+07   .9999975 -.0019014  .0011905
T  148  8 .6169264E+08   1506000E+03 -.9754E+06  .2105E+07   .9999987 -.0007419  .0014659
T  149  8 .6171896E+08   1506000E+03 -.3661E+06 -.3071E+06   .9999997  .0000073 -.0007710
T  150  8 .6158578E+08   1506000E+03  .1442E+07  .6735E+06   .9999973  .0015973  .0016896
T  151  8 .6172989E+08   1506000E+03  .7209E+06 -.6527E+06   .9999999  .0000427 -.0001369
T  152  8 .6177038E+08   1506000E+03 -.9335E+05 -.7553E+04   .9999999 -.0000915  .0001412
T  153  8 .6169255E+08   1506000E+03 -.1348E+07 -.2133E+06   .9999987 -.0015891 -.0003856
T  154  8 .6163483E+08   1506000E+03 -.3080E+06  .1482E+06   .9999999 -.0001814 -.0002771
T  155  8 .6162605E+08   1506000E+03  .1574E+06 -.8338E+06   .9999996  .0001982 -.0008921
T  156  8 .6173584E+08   1506000E+03  .5315E+06  .1572E+06   .9999997  .0005075  .0006060
T  157  8 .6165437E+08   1506000E+03  .1220E+07  .2501E+06   .9999993  .0011661  .0002193
T  158  8 .6169285E+08   1506000E+03  .4624E+05 -.1577E+07   .9999978  .0004855 -.0020462
T  159  8 .6173079E+08   1506000E+03 -.1112E+07  .4479E+06   .9999994 -.0009690  .0005478
T  160  8 .6170362E+08   1506000E+03  .7035E+06 -.4410E+06   .9999996  .0007654 -.0003553
