============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space+Tr. ROW 0+Tr.( 270. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  166  8 ,5973270E+08   2706000E+03 -,7413E+06  ,1540E+07   ,9999996 -,0007426  ,0005068
T  167  8 ,5972624E+08   2706000E+03  ,3011E+06  ,2583E+07   ,9999986  ,0001168  ,0016594
T  168  8 ,6000824E+08   2706000E+03 -,3465E+07  ,9461E+06   ,9999986 -,0013398  ,0010324
T  169  8 ,5992554E+08   2706000E+03  ,2406E+07  ,7147E+07   ,9999962  ,0021775  ,0017161
T  170  8 ,5979547E+08   2706000E+03 -,1981E+07 -,1915E+07   ,9999986 -,0004419 -,0016044
T  171  8 ,5974711E+08   2706000E+03  ,1021E+08 -,6719E+07   ,9999783  ,0059195 -,0029031
T  172  8 ,5996036E+08   2706000E+03 -,1639E+05 -,2990E+06   ,9999998 -,0006788 -,0001338
T  173  8 ,5982440E+08   2706000E+03  ,4394E+07 -,2513E+07   ,9999963  ,0024129 -,0012779
T  174  8 ,5986537E+08   2706000E+03 -,2261E+06 -,4584E+07   ,9999988 -,0000984 -,0015281
T  175  8 ,5974021E+08   2706000E+03  ,3341E+06 -,1131E+07   ,9999996  ,0008862  ,0001257
T  176  8 ,5978419E+08   2706000E+03 -,2520E+07  ,1031E+07   ,9999923 -,0039120  ,0004123
T  177  8 ,5981787E+08   2706000E+03 -,2449E+07 -,4029E+06   ,9999989 -,0012916 -,0007712
T  178  8 ,5993247E+08   2706000E+03 -,1779E+07  ,1202E+07   ,9999997  ,0000759  ,0007196
T  179  8 ,5973041E+08   2706000E+03  ,2841E+07  ,9415E+04   ,9999991  ,0012985  ,0003524
T  180  8 ,5976496E+08   2706000E+03  ,3773E+06 -,1037E+07   ,9999999 -,0003518 -,0002429
T  181  8 ,5979342E+08   2706000E+03  ,1728E+07 -,1446E+07   ,9999992  ,0010595 -,0006357
T  182  8 ,5973134E+08   2706000E+03  ,1310E+07 -,1117E+07   ,9999999  ,0004326  ,0002707
T  183  8 ,5991920E+08   2706000E+03  ,3540E+07  ,3412E+07   ,9999964  ,0016024  ,0021526
T  184  8 ,5976231E+08   2706000E+03  ,2488E+07  ,4147E+07   ,9999978  ,0010590  ,0018350
T  185  8 ,5990563E+08   2706000E+03 -,1501E+06  ,2025E+07   ,9999999 -,0002372  ,0003945
T  186  8 ,5969252E+08   2706000E+03 -,6459E+06 -,1375E+07   ,9999990 -,0014012 -,0003679
T  187  8 ,5991024E+08   2706000E+03 -,5871E+06 -,2552E+07   ,9999994  ,0002089 -,0010839
T  188  8 ,5988161E+08   2706000E+03 -,2485E+07 -,1081E+07   ,9999990 -,0011297 -,0008197
T  189  8 ,5993374E+08   2706000E+03 -,2258E+07 -,4922E+07   ,9999961  ,0006152 -,0027166
T  190  8 ,5986871E+08   2706000E+03  ,1503E+07 -,1859E+07   ,9999985  ,0001671 -,0017249
T  191  8 ,5983495E+08   2706000E+03  ,2678E+07 -,9870E+06   ,9999990  ,0012805 -,0005571
T  192  8 ,5998933E+08   2706000E+03  ,7481E+06  ,2736E+05   ,9999997 -,0003896 -,0006120
T  193  8 ,5971917E+08   2706000E+03 -,5703E+05 -,1306E+07   ,9999987 -,0015496 -,0004344
T  194  8 ,5987728E+08   2706000E+03  ,2845E+07  ,2462E+07   ,9999983  ,0015760  ,0009633
T  195  8 ,5979585E+08   2706000E+03 -,1145E+07  ,2662E+07   ,9999995  ,0000066  ,0009941
T  196  8 ,5988742E+08   2706000E+03  ,3694E+07  ,2417E+06   ,9999954  ,0030405 -,0000789
T  197  8 ,5981536E+08   2706000E+03 -,2561E+07  ,3295E+06   ,9999983 -,0015617 -,0009341
T  198  8 ,5983412E+08   2706000E+03 -,3835E+07 -,1136E+07   ,9999979 -,0020685  ,0000915
T  199  8 ,5984560E+08   2706000E+03 -,1810E+07  ,2549E+07   ,9999976 -,0014584  ,0016510
T  200  8 ,5983057E+08   2706000E+03 -,2411E+07 -,4445E+07   ,9999956 -,0020858 -,0021146
T  201  8 ,5971524E+08   2706000E+03  ,2106E+07  ,6118E+06   ,9999976  ,0019159  ,0010254
T  202  8 ,5976424E+08   2706000E+03 -,1012E+06 -,5637E+06   ,9999999  ,0000980  ,0001247
T  203  8 ,5990937E+08   2706000E+03  ,7436E+06 -,2186E+07   ,9999966 -,0005286 -,0025389
T  204  8 ,5979272E+08   2706000E+03  ,4448E+07 -,1393E+07   ,9999915  ,0040228 -,0008490
T  205  8 ,5991964E+08   2706000E+03  ,2022E+06 -,1477E+07   ,9999984  ,0012232 -,0013418
T  206  8 ,5993720E+08   2706000E+03  ,1385E+07  ,1627E+06   ,9999991 -,0013345 -,0001790
T  207  8 ,5972114E+08   2706000E+03  ,2923E+07  ,5350E+07   ,9999970  ,0010327  ,0022036
T  208  8 ,5976950E+08   2706000E+03 -,1897E+07  ,2484E+07   ,9999943 -,0024648  ,0023000
T  209  8 ,5980232E+08   2706000E+03 -,1658E+07 -,2577E+06   ,9999994 -,0011164 -,0000342
T  210  8 ,5993447E+08   2706000E+03 -,1653E+07  ,1386E+07   ,9999993 -,0006860  ,0009214
T  211  8 ,5988284E+08   2706000E+03 -,1226E+07  ,9889E+06   ,9999990 -,0013294  ,0005534
T  212  8 ,5981096E+08   2706000E+03  ,6858E+06  ,1299E+07   ,9999999  ,0004599 -,0001951
T  213  8 ,5975583E+08   2706000E+03  ,2577E+07  ,1068E+07   ,9999970  ,0023014  ,0008085
T  214  8 ,5986269E+08   2706000E+03 -,3751E+07  ,7512E+07   ,9999917 -,0018083  ,0036409
T  215  8 ,5981178E+08   2706000E+03 -,1186E+07  ,1707E+06   ,9999987 -,0015759 -,0004118
T  216  8 ,5981703E+08   2706000E+03 -,3869E+06  ,3285E+06   ,9999999 -,0002965 -,0003003
T  217  8 ,5976215E+08   2706000E+03 -,2091E+07  ,1255E+07   ,9999958 -,0024983 -,0014989
T  218  8 ,5988994E+08   2706000E+03  ,9492E+06 -,2725E+07   ,9999980  ,0009247 -,0017558
T  219  8 ,5981522E+08   2706000E+03  ,1009E+07 -,2206E+07   ,9999978  ,0007541 -,0019338
T  220  8 ,5977593E+08   2706000E+03 -,1114E+07 -,2241E+07   ,9999958 -,0007269 -,0027881
