============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  141  3 .2356664E+08   1506000E+03 -.7481E+06  .5293E+05   .9999981 -.0014221  .0013636
T  142  3 .2359767E+08   1506000E+03  .8210E+05  .1250E+06   .9999971  .0010032  .0021849
T  143  3 .2362525E+08   1506000E+03  .7058E+05 -.1048E+06   .9999999  .0003763 -.0002884
T  144  3 .2359494E+08   1506000E+03  .1970E+06 -.2013E+06   .9999988  .0015778 -.0000423
T  145  3 .2362821E+08   1506000E+03  .8653E+05  .2999E+06   .9999996  .0003945  .0007542
T  146  3 .2361946E+08   1506000E+03  .7393E+06  .8822E+06   .9999979  .0008739  .0018522
T  147  3 .2362177E+08   1506000E+03  .4407E+06  .6062E+06   .9999992  .0012315  .0004275
T  148  3 .2359283E+08   1506000E+03  .1277E+06  .8042E+05   .9999998  .0001447  .0005792
T  149  3 .2361622E+08   1506000E+03 -.4436E+05  .5193E+06   .9999999 -.0002135  .0004844
T  150  3 .2363935E+08   1506000E+03 -.6825E+06  .2240E+06   .9999995 -.0009662  .0001130
T  151  3 .2357866E+08   1506000E+03 -.2390E+06  .1107E+07   .9999989 -.0002145  .0014541
T  152  3 .2359022E+08   1506000E+03 -.1581E+07  .4253E+06   .9999995 -.0009571  .0000440
T  153  3 .2359774E+08   1506000E+03  .9290E+05 -.7651E+06   .9999998  .0005474 -.0003916
T  154  3 .2360320E+08   1506000E+03 -.8551E+06 -.8716E+06   .9999988 -.0012979 -.0008898
T  155  3 .2361991E+08   1506000E+03  .5618E+06  .6405E+06   .9999992  .0002753  .0012058
T  156  3 .2358747E+08   1506000E+03 -.7313E+06 -.1038E+07   .9999993 -.0007793 -.0009337
T  157  3 .2359318E+08   1506000E+03  .5387E+06 -.1137E+06   .9999997 -.0006491 -.0004417
T  158  3 .2361776E+08   1506000E+03 -.6760E+06 -.1187E+06   .9999991 -.0010223 -.0009164
T  159  3 .2362771E+08   1506000E+03 -.5617E+05  .1852E+06   .9999998 -.0005294  .0003556
T  160  3 .2359308E+08   1506000E+03 -.2111E+06  .1417E+07   .9999972  .0002584  .0023588
T  161  3 .2361477E+08   1506000E+03 -.5611E+06 -.1290E+07   .9999973 -.0008690 -.0021732
T  162  3 .2362077E+08   1506000E+03 -.3979E+07  .5048E+07   .9999842 -.0034631  .0044294
T  163  3 .2362128E+08   1506000E+03 -.1134E+07 -.1156E+07   .9999994 -.0010093 -.0005172
T  164  3 .2361535E+08   1506000E+03 -.3557E+07 -.5579E+07   .9999737 -.0045312 -.0056610
T  165  3 .2361931E+08   1506000E+03 -.1351E+06  .1181E+07   .9999993 -.0009076  .0007336
T  166  3 .2358378E+08   1506000E+03  .3507E+07  .3012E+05   .9999965  .0025622  .0006361
T  167  3 .2360853E+08   1506000E+03 -.9678E+06  .4581E+06   .9999988 -.0012904  .0009020
T  168  3 .2360881E+08   1506000E+03 -.5269E+06 -.3418E+06   .9999997 -.0007427  .0001642
T  169  3 .2362879E+08   1506000E+03  .3104E+06 -.3237E+06   .9999996  .0009239 -.0001941
T  170  3 .2358989E+08   1506000E+03  .1187E+08  .1439E+06   .9999203  .0126108 -.0006294
T  171  3 .2361784E+08   1506000E+03 -.2565E+06 -.1182E+06   .9999999  .0000419 -.0000147
T  172  3 .2363713E+08   1506000E+03  .5464E+06 -.4644E+06   .9999993  .0000998 -.0011821
T  173  3 .2359920E+08   1506000E+03 -.7128E+06  .7703E+06   .9999995 -.0009188  .0003613
T  174  3 .2361681E+08   1506000E+03  .4482E+06 -.1280E+07   .9999991  .0004658 -.0012246
T  175  3 .2360725E+08   1506000E+03  .5335E+06 -.7438E+05   .9999997  .0001560  .0007760
T  176  3 .2360003E+08   1506000E+03 -.7408E+06 -.3078E+06   .9999988 -.0012676 -.0009193
T  177  3 .2364677E+08   1506000E+03 -.3091E+06 -.7920E+05   .9999999 -.0003292 -.0004146
T  178  3 .2361662E+08   1506000E+03  .1349E+06  .2788E+06   .9999999  .0001480 -.0002271
T  179  3 .2359539E+08   1506000E+03 -.2761E+06  .3646E+06   .9999997 -.0003786  .0006635
T  180  3 .2361736E+08   1506000E+03  .4745E+06 -.3042E+07   .9999970 -.0005175 -.0023912
T  181  3 .2362676E+08   1506000E+03 -.1887E+07 -.6751E+05   .9999992 -.0012928 -.0000231
T  182  3 .2361177E+08   1506000E+03 -.1856E+06  .3336E+05   .9999999 -.0003920 -.0002342
T  183  3 .2359777E+08   1506000E+03 -.7456E+06  .8343E+06   .9999993 -.0005533  .0010119
T  184  3 .2363302E+08   1506000E+03 -.5848E+06  .7105E+06   .9999991 -.0006537  .0011967
T  185  3 .2360944E+08   1506000E+03 -.5037E+06 -.2344E+06   .9999999 -.0003894 -.0002552
T  186  3 .2359522E+08   1506000E+03  .4456E+06  .9887E+06   .9999997  .0000841  .0008106
T  187  3 .2360644E+08   1506000E+03 -.8309E+06 -.9135E+06   .9999990 -.0007907 -.0011659
T  188  3 .2357608E+08   1506000E+03  .1310E+07 -.2012E+03   .9999987  .0013610  .0008488
T  189  3 .2363132E+08   1506000E+03  .2579E+06  .1567E+07   .9999970  .0009667  .0022508
T  190  3 .2358109E+08   1506000E+03  .7945E+05 -.1652E+06   .9999996 -.0007324 -.0005226
T  191  3 .2360419E+08   1506000E+03 -.8684E+06 -.1365E+07   .9999965 -.0012693 -.0023275
T  192  3 .2359169E+08   1506000E+03 -.9506E+05 -.6535E+05   .9999997  .0007315  .0003499
T  193  3 .2363457E+08   1506000E+03 -.1155E+06  .1020E+07   .9999987  .0008621  .0013500
T  194  3 .2360604E+08   1506000E+03 -.8046E+06 -.4488E+06   .9999997 -.0007020 -.0003403
T  195  3 .2363938E+08   1506000E+03 -.1269E+07  .4346E+06   .9999990 -.0013582  .0003212
