============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space+Tr. ROW 0+Tr.( 190. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  162  8 .6110211E+08   1906000E+03  .8592E+06 -.5874E+06   .9999997 -.0007895 -.0002332
T  163  8 .6106211E+08   1906000E+03  .2768E+07 -.1189E+07   .9999959  .0026242 -.0011538
T  164  8 .6102340E+08   1906000E+03  .2189E+07 -.2643E+06   .9999973  .0023076 -.0002997
T  165  8 .6114531E+08   1906000E+03 -.3723E+06 -.1733E+05   .9999999 -.0001301 -.0002782
T  166  8 .6106798E+08   1906000E+03 -.6567E+06  .1028E+07   .9999999  .0000228 -.0002869
T  167  8 .6107026E+08   1906000E+03  .5248E+06 -.4631E+06   .9999990 -.0005997 -.0012842
T  168  8 .6106155E+08   1906000E+03 -.3507E+06  .3288E+05   .9999999 -.0004102  .0003604
T  169  8 .6104242E+08   1906000E+03 -.2345E+06 -.1935E+06   .9999999  .0002081 -.0000078
T  170  8 .6104040E+08   1906000E+03 -.7069E+06  .1881E+07   .9999992 -.0000425  .0012609
T  171  8 .6104571E+08   1906000E+03 -.2559E+07  .3275E+07   .9999941 -.0019911  .0028073
T  172  8 .6113864E+08   1906000E+03  .1776E+07  .2186E+07   .9999993  .0007194  .0009820
T  173  8 .6106330E+08   1906000E+03 -.1126E+07 -.1171E+07   .9999991 -.0013299  .0003489
T  174  8 .6115689E+08   1906000E+03 -.4979E+05 -.1723E+07   .9999988 -.0000636 -.0015646
